,passenger_id,account_type,eligible_discount,fare_plan,preferred_payment,passenger_name,survey_opt_in,avg_trip_dis,dis_grp_type,last_active_date,total_trips_year,avg_commute_week,account_creation,account_age
245,100246,Disability,True,Single Ride,Mobile App,Christine Morris,False,15.50511304505498,medium,2025-06-18 02:51:24.797884,445.87475126330025,8.57451444737116,2024-12-29 15:37:14.740754,170 days 11:14:10.057130
246,100247,Regular,False,Weekly Pass,Smartcard,Shirley Burns,False,23.634115194997804,high,2025-06-28 11:00:25.692739,421.7088146577413,8.109784897264255,2025-03-29 15:20:22.936182,90 days 19:40:02.756557
247,100248,Tourist,False,Weekly Pass,Cash,Jose Adams,True,15.210526598803593,medium,2025-07-06 11:34:07.121707,440.09221423598865,8.46331181223055,2024-11-25 03:38:50.391598,223 days 07:55:16.730109
248,100249,Regular,False,Weekly Pass,Smartcard,Caroline Wright,False,6.515775645027386,low,2025-06-08 15:53:24.806340,471.9604718755601,9.076162920683847,2024-09-04 16:16:20.845299,276 days 23:37:03.961041
249,100250,Senior,True,Pay As You Go,Mobile App,Mary Roth,False,20.758919290336834,high,2025-06-29 17:05:18.523839,416.3046411224042,8.005858483123157,2024-02-13 00:00:47.368894,502 days 17:04:31.154945
250,100251,Student,True,Weekly Pass,Bank Transfer,Elizabeth Moore,True,22.530209374912747,high,2025-06-18 11:12:58.348846,425.0508510605756,8.174054828087993,2023-07-27 19:45:50.259938,691 days 15:27:08.088908
251,100252,Student,True,Monthly Pass,Bank Transfer,Alexis Martin,True,14.607139530338332,medium,2025-06-24 15:08:43.188738,457.3356383457042,8.794916122032772,2023-05-24 07:30:37.701010,762 days 07:38:05.487728
252,100253,Student,True,Single Ride,Cash,Jessica Austin DVM,False,15.302616050723335,medium,2025-06-08 10:20:24.184069,454.94626597698914,8.748966653403638,2023-03-04 19:42:26.506899,826 days 14:37:57.677170
253,100254,Senior,True,Pay As You Go,Bank Transfer,Howard Baker,True,23.178538401550824,high,2025-07-04 00:42:22.799130,427.37138857065054,8.218680549435588,2023-12-08 18:20:45.184886,573 days 06:21:37.614244
254,100255,Student,True,Pay As You Go,Smartcard,Matthew Schultz,False,22.1397668758187,high,2025-06-12 16:26:14.255040,433.6172399004249,8.338793075008171,2024-05-15 16:18:44.027744,393 days 00:07:30.227296
255,100256,Student,True,Monthly Pass,Smartcard,Unknown,True,14.226922298560822,medium,2025-06-17 21:17:32.159515,440.6879719178574,8.474768690728027,2022-09-12 21:41:23.373732,1008 days 23:36:08.785783
256,100257,Tourist,False,Monthly Pass,Smartcard,Raven Howell,False,16.515404077859134,medium,2025-06-13 02:08:38.021484,441.70135276836646,8.494256784007048,2025-01-28 10:00:20.926879,135 days 16:08:17.094605
257,100258,Low Income,True,Pay As You Go,Mobile App,Bobby Russell,True,22.643553977180904,high,2025-06-10 01:28:17.555700,426.70304290696674,8.205827748210899,2023-07-12 03:01:34.712512,698 days 22:26:42.843188
258,100259,Tourist,False,Pay As You Go,Mobile App,Cole Castro,True,22.152564020474713,high,2025-06-24 05:58:09.700026,415.15919504887415,7.983830674016811,2024-04-15 08:16:50.235803,434 days 21:41:19.464223
259,100260,Low Income,True,Single Ride,Mobile App,Sharon Davis,False,21.20547567089879,high,2025-06-12 05:47:38.327594,425.98169263460585,8.191955627588573,2025-03-11 21:13:41.792146,92 days 08:33:56.535448
260,100261,Disability,True,Single Ride,Cash,Amy Munoz,True,5.342693487868017,low,2025-07-01 23:59:05.827766,465.5239055820763,8.952382799655313,2023-02-03 15:53:11.953097,879 days 08:05:53.874669
261,100262,Regular,False,Monthly Pass,Cash,Allison Smith,False,14.745084264316343,medium,2025-06-30 23:37:52.171045,457.112225237557,8.790619716106866,2024-05-28 21:50:29.068057,398 days 01:47:23.102988
262,100263,Regular,False,Pay As You Go,Cash,Karen Drake,True,23.084814971866326,high,2025-07-02 06:46:21.741815,437.52113536845553,8.413867987854914,2024-11-23 18:22:58.069921,220 days 12:23:23.671894
263,100264,Student,True,Monthly Pass,Bank Transfer,Brandi Allen,False,4.187886965841045,low,2025-06-09 07:49:18.659451,476.2970127363155,9.159557937236837,2023-03-29 21:25:04.105000,802 days 10:24:14.554451
264,100265,Low Income,True,Pay As You Go,Smartcard,Evan Copeland,True,15.430889932539996,medium,2025-06-24 08:11:42.238346,463.76970305186006,8.918648135612694,2023-11-18 13:57:28.409486,583 days 18:14:13.828860
265,100266,Senior,True,Weekly Pass,Mobile App,Jennifer Allen,True,4.811135568583474,low,2025-07-06 12:17:35.998142,479.1977289951533,9.215340942214485,2023-12-13 05:19:21.503429,571 days 06:58:14.494713
266,100267,Low Income,True,Weekly Pass,Cash,John Acosta,False,23.791384861662245,high,2025-06-15 13:13:38.079260,432.21102820858937,8.311750542472872,2024-07-02 20:54:50.255817,347 days 16:18:47.823443
267,100268,Disability,True,Weekly Pass,Mobile App,Unknown,False,16.5658056560938,medium,2025-06-18 21:57:04.735328,441.93951574582934,8.498836841265948,2023-08-09 16:52:54.900366,679 days 05:04:09.834962
268,100269,Student,True,Single Ride,Cash,Curtis Ross,False,15.731594218888869,medium,2025-07-06 07:43:26.245556,446.83258961072755,8.592934415590914,2024-02-19 07:09:18.770169,503 days 00:34:07.475387
269,100270,Disability,True,Pay As You Go,Smartcard,Zoe Marks,False,23.985774713096585,high,2025-06-18 17:53:09.363039,413.2697701227929,7.947495579284479,2023-04-13 23:16:20.015817,796 days 18:36:49.347222
270,100271,Disability,True,Monthly Pass,Bank Transfer,William Simpson,True,23.770704220162237,high,2025-06-15 00:34:37.099580,422.44494448428253,8.123941240082356,2023-03-10 04:49:14.495872,827 days 19:45:22.603708
271,100272,Tourist,False,Single Ride,Smartcard,Jessica Allen,True,24.1787705983424,high,2025-06-26 12:07:05.646257,439.2988017816936,8.448053880417184,2024-08-30 04:00:43.160909,300 days 08:06:22.485348
272,100273,Regular,False,Weekly Pass,Cash,Brooke Green,True,15.086858977264558,medium,2025-06-26 23:06:40.634001,452.1460304411705,8.69511597002251,2022-08-02 02:23:56.556194,1059 days 20:42:44.077807
273,100274,Student,True,Weekly Pass,Mobile App,Hannah Watts,False,15.8799457718588,medium,2025-07-06 12:08:52.987904,453.27115800962326,8.716753038646601,2022-10-19 20:24:13.646431,990 days 15:44:39.341473
274,100275,Tourist,False,Pay As You Go,Bank Transfer,Amy Gutierrez,False,22.321662273491825,high,2025-06-14 10:22:21.224667,420.3804868603766,8.084240131930319,2023-10-20 19:23:55.508402,602 days 14:58:25.716265
275,100276,Tourist,False,Pay As You Go,Cash,Kenneth Williamson,True,15.625006902191485,medium,2025-07-02 15:46:53.639381,437.8644311888821,8.420469830555426,2025-03-27 10:53:06.969901,97 days 04:53:46.669480
276,100277,Disability,True,Single Ride,Mobile App,Unknown,False,22.90288787732364,high,2025-06-16 17:36:19.188840,430.3534495198784,8.276027875382276,2022-08-19 12:35:14.229769,1032 days 05:01:04.959071
277,100278,Regular,False,Weekly Pass,Bank Transfer,Rebecca Davis,False,23.633540424985323,high,2025-06-18 20:05:10.212296,423.87298475508976,8.151403552982496,2023-12-05 04:14:12.239354,561 days 15:50:57.972942
278,100279,Low Income,True,Single Ride,Bank Transfer,Jennifer Adams,False,23.436305728183193,high,2025-06-29 23:04:38.466156,420.6489998202655,8.089403842697413,2022-10-05 17:18:09.880607,998 days 05:46:28.585549
279,100280,Disability,True,Weekly Pass,Smartcard,Unknown,True,12.936857583153436,medium,2025-06-28 14:53:32.850511,447.9948171129174,8.615284944479182,2023-11-01 12:01:35.024557,605 days 02:51:57.825954
280,100281,Low Income,True,Pay As You Go,Bank Transfer,Lisa Vang,False,22.67126624874449,high,2025-06-10 18:54:51.908794,430.3837640699587,8.276610847499207,2024-08-11 16:09:12.279266,303 days 02:45:39.629528
281,100282,Student,True,Pay As You Go,Bank Transfer,Teresa Horton,False,15.539842913692686,medium,2025-06-23 03:05:48.239691,435.5994419567435,8.37691234532199,2023-08-31 07:49:14.126823,661 days 19:16:34.112868
282,100283,Regular,False,Monthly Pass,Cash,Unknown,True,15.966210376458246,medium,2025-06-30 22:45:17.785309,438.47759988431727,8.43226153623687,2023-09-08 07:34:00.019056,661 days 15:11:17.766253
283,100284,Student,True,Weekly Pass,Bank Transfer,Donald Martin,True,22.638007163308224,high,2025-06-25 04:55:44.568611,427.82268359982174,8.227359299996571,2023-04-27 06:38:45.155531,789 days 22:16:59.413080
284,100285,Regular,False,Single Ride,Mobile App,Joshua Holden,True,4.6987379718590265,low,2025-06-15 00:20:50.308893,477.332721644404,9.179475416238539,2024-05-28 13:33:25.543644,382 days 10:47:24.765249
285,100286,Disability,True,Single Ride,Mobile App,Timothy Walker,True,16.00273354520981,medium,2025-06-09 12:32:39.337196,446.34024140680503,8.583466180900096,2022-08-18 18:01:03.500964,1025 days 18:31:35.836232
286,100287,Regular,False,Pay As You Go,Smartcard,Amanda Roach,True,14.718849081524034,medium,2025-06-20 05:58:52.764085,461.9182168116791,8.88304263099383,2023-06-05 21:40:56.970786,745 days 08:17:55.793299
287,100288,Tourist,False,Single Ride,Mobile App,Randall Williams,False,5.380269473705479,low,2025-06-09 18:29:30.512706,472.9884539177686,9.095931806110935,2024-11-26 23:45:27.029684,194 days 18:44:03.483022
288,100289,Tourist,False,Single Ride,Bank Transfer,Kathleen Weiss,False,2.5079225532845957,low,2025-06-26 17:33:46.757523,475.4132051524863,9.142561637547812,2024-03-03 13:52:23.479987,480 days 03:41:23.277536
289,100290,Regular,False,Monthly Pass,Smartcard,William Anderson,True,22.131751070459437,high,2025-07-04 01:14:52.608665,426.32901999385433,8.198634999881815,2025-05-18 23:58:16.808662,46 days 01:16:35.800003
290,100291,Tourist,False,Pay As You Go,Bank Transfer,Michelle Phillips,False,5.29363842862959,low,2025-06-08 02:52:53.342695,475.59889088051733,9.146132516933026,2022-11-04 12:31:29.019358,946 days 14:21:24.323337
291,100292,Disability,True,Weekly Pass,Smartcard,Michaela Rodriguez,False,6.779053389299385,low,2025-06-24 00:34:01.309603,462.18717599881614,8.888214923054157,2024-10-18 21:57:17.156329,248 days 02:36:44.153274
292,100293,Low Income,True,Weekly Pass,Smartcard,April Jones,True,21.72099548453534,high,2025-06-26 12:25:57.632939,427.5758269795153,8.22261205729837,2023-05-21 20:11:52.043402,766 days 16:14:05.589537
293,100294,Student,True,Single Ride,Bank Transfer,Nicole Morris,True,4.483684073904863,low,2025-06-16 09:17:32.053770,486.5516203161801,9.35676192915731,2024-02-09 14:24:57.402169,492 days 18:52:34.651601
294,100295,Regular,False,Pay As You Go,Mobile App,Brian Miller,False,18.353468281505986,medium,2025-06-15 12:32:24.904362,436.38262367009156,8.391973532117145,2025-04-11 15:16:02.145973,64 days 21:16:22.758389
295,100296,Student,True,Single Ride,Smartcard,Megan Lopez,True,23.33308460423777,high,2025-06-24 03:08:26.518690,426.7223477202469,8.206198994620133,2023-07-27 22:30:57.095492,697 days 04:37:29.423198
296,100297,Tourist,False,Pay As You Go,Smartcard,Allen Sawyer,False,4.947790285689512,low,2025-06-22 06:43:53.691844,478.39078665453957,9.199822820279607,2024-07-28 20:32:14.431232,328 days 10:11:39.260612
297,100298,Disability,True,Pay As You Go,Bank Transfer,Unknown,False,22.586898838644597,high,2025-06-10 13:58:54.565954,429.49769382659576,8.259571035126841,2024-05-07 15:53:24.081660,398 days 22:05:30.484294
298,100299,Senior,True,Monthly Pass,Bank Transfer,Ann Barnett,True,6.753617801185632,low,2025-07-05 02:18:56.305078,467.0451393791956,8.98163729575376,2023-07-18 02:21:31.465319,717 days 23:57:24.839759
299,100300,Tourist,False,Monthly Pass,Bank Transfer,Katherine Wolfe,True,5.408625926643635,low,2025-07-05 00:21:53.056240,460.6336120209443,8.858338692710468,2024-05-10 13:36:56.531729,420 days 10:44:56.524511
300,100301,Disability,True,Monthly Pass,Smartcard,Anthony Yang,True,23.232195674271946,high,2025-06-27 08:43:19.916023,445.52356754332385,8.56776091429469,2025-04-30 17:01:25.447373,57 days 15:41:54.468650
301,100302,Senior,True,Monthly Pass,Mobile App,Karen Hale,False,15.389445268830512,medium,2025-06-14 05:44:52.259622,436.6597163638254,8.397302237765873,2025-02-06 04:23:17.903377,128 days 01:21:34.356245
302,100303,Regular,False,Monthly Pass,Cash,Kristy Leon,True,22.810447594562994,high,2025-07-03 12:22:28.823854,419.6214927282907,8.069644090928668,2025-07-03 12:49:55.082810,-1 days +23:32:33.741044
303,100304,Disability,True,Pay As You Go,Bank Transfer,Andrew Morales,True,21.91993361184297,high,2025-06-13 23:58:25.246094,410.18321517704896,7.888138753404788,2024-04-04 18:25:05.778415,435 days 05:33:19.467679
304,100305,Regular,False,Weekly Pass,Cash,James Wilson,True,21.60941948896078,high,2025-06-17 08:41:22.299138,446.42336895259245,8.585064787549856,2023-04-12 17:06:38.739714,796 days 15:34:43.559424
305,100306,Tourist,False,Pay As You Go,Cash,Jason Hopkins,False,14.33041304417122,medium,2025-06-15 19:08:38.772159,445.1726863615047,8.561013199259706,2024-07-08 03:22:54.086116,342 days 15:45:44.686043
306,100307,Tourist,False,Weekly Pass,Bank Transfer,Kimberly Santiago,True,22.71633072654648,high,2025-06-12 04:37:44.765243,419.7427803186853,8.071976544590102,2023-02-17 08:55:42.085908,845 days 19:42:02.679335
307,100308,Student,True,Single Ride,Bank Transfer,Donald Parker,False,17.51360860986573,medium,2025-06-21 14:45:22.543379,443.72780255353706,8.533226972183405,2025-05-14 07:11:21.795651,38 days 07:34:00.747728
308,100309,Disability,True,Pay As You Go,Mobile App,Tamara Pearson,False,5.179168738743304,low,2025-06-16 16:31:07.519258,477.89134262650555,9.190218127432798,2023-05-01 21:30:41.379790,776 days 19:00:26.139468
309,100310,Tourist,False,Monthly Pass,Cash,Mary Wheeler,False,3.3920114717197567,low,2025-06-10 14:17:12.565706,469.68812880875515,9.032464015552984,2023-02-17 16:59:34.656067,843 days 21:17:37.909639
310,100311,Tourist,False,Single Ride,Mobile App,Kimberly Watkins,True,22.512986355767392,high,2025-06-11 02:45:39.321229,427.54547429685516,8.2220283518626,2023-10-20 22:36:22.233788,599 days 04:09:17.087441
311,100312,Student,True,Weekly Pass,Smartcard,Elizabeth Anderson,True,3.9381621275356196,low,2025-06-15 22:06:03.809884,475.6980936569757,9.148040262634147,2024-07-16 15:46:21.479967,334 days 06:19:42.329917
312,100313,Tourist,False,Weekly Pass,Mobile App,Angel Smith,True,20.82593751190977,high,2025-06-09 20:27:21.080170,418.89931531881837,8.05575606382343,2024-05-20 11:10:00.596941,385 days 09:17:20.483229
313,100314,Regular,False,Weekly Pass,Cash,Christopher Thompson,True,21.302971597912272,high,2025-06-21 07:10:49.006090,438.75120624219005,8.437523196965193,2023-07-30 02:51:47.388656,692 days 04:19:01.617434
314,100315,Regular,False,Pay As You Go,Cash,Jason Parker,False,21.714771665235123,high,2025-06-30 04:20:31.130029,439.7576225312244,8.4568773563697,2022-12-27 09:11:41.443511,915 days 19:08:49.686518
315,100316,Disability,True,Monthly Pass,Bank Transfer,Alexander Chung,False,2.993059144191637,low,2025-06-15 04:14:13.504946,484.11969923870095,9.309994216128864,2022-11-24 14:28:34.102332,933 days 13:45:39.402614
316,100317,Student,True,Single Ride,Bank Transfer,Michael Castillo,True,21.946099862427058,high,2025-06-29 02:46:45.000013,439.0959347348884,8.444152591055545,2023-02-15 22:52:24.256850,864 days 03:54:20.743163
317,100318,Disability,True,Monthly Pass,Cash,Edward Conner,False,20.181081458676495,high,2025-06-20 21:20:38.584396,427.01213607599954,8.211771847615376,2022-11-11 09:30:10.116411,952 days 11:50:28.467985
318,100319,Low Income,True,Monthly Pass,Bank Transfer,Julie Welch,False,5.177416201769574,low,2025-06-26 01:58:47.674617,471.43942055819804,9.06614270304227,2023-01-06 05:21:15.131394,901 days 20:37:32.543223
319,100320,Low Income,True,Single Ride,Cash,Chad Bentley,True,5.0182678884477685,low,2025-06-22 03:49:15.265814,471.2857573038433,9.063187640458525,2023-11-25 19:36:52.774418,574 days 08:12:22.491396
320,100321,Regular,False,Monthly Pass,Bank Transfer,Brandon Middleton,False,22.015029926422052,high,2025-06-09 23:48:32.310733,426.414547375416,8.200279757219539,2023-02-24 19:18:15.181527,836 days 04:30:17.129206
321,100322,Student,True,Pay As You Go,Smartcard,Ryan Flowers,True,13.941518961393726,medium,2025-06-13 07:28:02.538983,442.20524558304896,8.50394703044325,2025-02-19 04:52:10.142520,114 days 02:35:52.396463
322,100323,Tourist,False,Weekly Pass,Cash,Unknown,False,15.61281314130193,medium,2025-07-04 05:01:07.677939,458.3869347604893,8.81513336077864,2023-02-25 19:40:54.756006,859 days 09:20:12.921933
323,100324,Senior,True,Weekly Pass,Cash,Paul Ochoa,False,15.087803894109301,medium,2025-06-14 10:37:50.565892,427.61087411482833,8.223286040669775,2022-12-07 18:13:58.321344,919 days 16:23:52.244548
324,100325,Regular,False,Single Ride,Mobile App,Nicholas Pollard,True,23.60227737023303,high,2025-07-03 13:37:03.300731,425.00525954275923,8.173178068129985,2025-05-05 11:14:56.959270,59 days 02:22:06.341461
325,100326,Student,True,Pay As You Go,Mobile App,Bradley Gibson,False,23.447412221174268,high,2025-06-10 17:42:27.718601,416.9708863041345,8.018670890464126,2023-11-13 07:39:31.488844,575 days 10:02:56.229757
326,100327,Regular,False,Monthly Pass,Bank Transfer,Mr. Justin Santos,False,4.705701380774553,low,2025-06-16 02:37:02.015157,482.9363114008498,9.28723675770865,2025-04-23 03:05:36.299342,53 days 23:31:25.715815
327,100328,Tourist,False,Weekly Pass,Cash,Richard Ellis,True,23.152691779242218,high,2025-06-28 08:21:28.744891,418.3015729084031,8.04426101746929,2025-03-03 19:23:21.528295,116 days 12:58:07.216596
328,100329,Student,True,Single Ride,Cash,Michael Clark,False,23.85701614530098,high,2025-06-27 01:09:51.656743,411.07547611657515,7.905297617626445,2022-07-18 01:59:26.906940,1074 days 23:10:24.749803
329,100330,Tourist,False,Single Ride,Cash,Unknown,True,4.733130024260875,low,2025-07-05 10:42:42.201129,476.829247435529,9.16979321991402,2023-12-08 20:49:35.162362,574 days 13:53:07.038767
330,100331,Senior,True,Single Ride,Mobile App,Mallory Hanson,False,14.788865793843907,medium,2025-06-20 23:37:39.869775,454.5686581778082,8.741704964957849,2022-10-26 18:27:57.557317,968 days 05:09:42.312458
331,100332,Student,True,Pay As You Go,Smartcard,James Lopez,True,25.12539800903384,high,2025-06-24 00:50:44.119735,431.2972304399924,8.294177508461392,2022-12-20 17:37:37.403805,916 days 07:13:06.715930
332,100333,Student,True,Pay As You Go,Bank Transfer,Unknown,False,21.338361735221003,high,2025-06-23 05:26:08.806695,436.63366183580854,8.396801189150164,2024-04-26 21:57:34.912674,422 days 07:28:33.894021
333,100334,Senior,True,Weekly Pass,Mobile App,Marcus Orr,True,4.40813142996573,low,2025-06-24 16:05:45.950719,462.0580635132085,8.885731990638625,2025-02-16 05:02:39.883751,128 days 11:03:06.066968
334,100335,Low Income,True,Pay As You Go,Bank Transfer,Sean Bell,False,20.915548191515526,high,2025-06-11 11:08:25.588324,436.355836022076,8.391458385039924,2025-05-08 17:07:49.967642,33 days 18:00:35.620682
335,100336,Tourist,False,Weekly Pass,Smartcard,Thomas Brown DDS,False,15.969456773068815,medium,2025-07-03 11:45:19.202072,453.3854181582284,8.7189503491967,2024-10-16 23:57:54.839128,259 days 11:47:24.362944
336,100337,Low Income,True,Monthly Pass,Mobile App,Tyler Garcia,False,3.0658922884891098,low,2025-07-06 10:17:46.340907,488.99756347254595,9.40379929754896,2025-01-16 17:00:47.641938,170 days 17:16:58.698969
337,100338,Regular,False,Weekly Pass,Smartcard,Karen Flores,True,22.253193719302416,high,2025-06-24 13:01:06.740446,428.5649080750673,8.241632847597447,2022-12-04 05:11:14.260011,933 days 07:49:52.480435
338,100339,Senior,True,Pay As You Go,Cash,John Schmidt,False,21.266448899039073,high,2025-06-28 14:02:07.088863,430.9324963621275,8.287163391579375,2023-02-01 15:45:33.737252,877 days 22:16:33.351611
339,100340,Student,True,Weekly Pass,Bank Transfer,Matthew Davis,True,21.889546358328882,high,2025-06-27 17:22:41.208268,423.4394267135439,8.143065898337383,2024-09-23 16:03:40.474363,277 days 01:19:00.733905
340,100341,Regular,False,Single Ride,Cash,Nicole Stephenson,True,5.450698550222631,low,2025-06-19 16:55:40.778960,484.12184356871535,9.310035453244526,2022-10-30 20:00:43.201049,962 days 20:54:57.577911
341,100342,Student,True,Weekly Pass,Bank Transfer,Unknown,False,23.760270155012464,high,2025-06-27 04:58:24.465577,429.7993368805463,8.265371863087429,2024-01-28 17:21:30.024645,515 days 11:36:54.440932
342,100343,Tourist,False,Monthly Pass,Cash,Shannon Tran,True,4.940971598875246,low,2025-06-23 00:09:57.696547,474.181993587203,9.118884492061596,2022-10-26 11:05:42.415797,970 days 13:04:15.280750
343,100344,Student,True,Monthly Pass,Mobile App,Unknown,False,21.28837150938369,high,2025-06-22 15:45:26.273940,432.524510936282,8.317779056466962,2024-08-05 09:07:52.732775,321 days 06:37:33.541165
344,100345,Regular,False,Monthly Pass,Smartcard,William Romero,True,15.545174352546542,medium,2025-07-04 13:31:17.161646,451.2125026312209,8.677163512138863,2025-03-22 08:49:32.047767,104 days 04:41:45.113879
345,100346,Low Income,True,Pay As You Go,Smartcard,Joseph Carson,False,20.202278628248525,high,2025-07-02 13:57:58.984545,430.3267660506184,8.275514731742662,2024-05-30 17:38:50.883773,397 days 20:19:08.100772
346,100347,Student,True,Pay As You Go,Cash,Jennifer Whitehead,False,16.544050485948198,medium,2025-06-08 14:03:41.286003,438.84844144768823,8.439393104763235,2023-10-08 05:07:19.647768,609 days 08:56:21.638235
347,100348,Regular,False,Monthly Pass,Smartcard,Edward Bell,False,6.288739129104808,low,2025-06-09 21:37:44.643028,480.7011592344525,9.24425306220101,2025-05-13 15:28:45.622481,27 days 06:08:59.020547
348,100349,Regular,False,Weekly Pass,Smartcard,Sandra Hudson,False,4.957634866858868,low,2025-07-06 08:00:21.879420,462.2329910627517,8.889095981975995,2023-08-06 06:55:19.667090,700 days 01:05:02.212330
349,100350,Tourist,False,Single Ride,Cash,Cynthia Gonzalez,False,22.45778464184852,high,2025-06-14 14:30:36.022569,423.422865006115,8.14274740396375,2025-05-02 14:32:55.072602,42 days 23:57:40.949967
350,100351,Disability,True,Pay As You Go,Bank Transfer,Cindy Waller,False,13.577660079374926,medium,2025-06-22 10:39:49.147358,467.5840183857023,8.992000353571198,2024-02-26 13:36:33.154717,481 days 21:03:15.992641
351,100352,Low Income,True,Monthly Pass,Bank Transfer,David Stone,True,24.30367678871514,high,2025-06-23 10:09:49.058043,418.1869247644888,8.042056245470938,2024-10-18 17:49:14.864173,247 days 16:20:34.193870
352,100353,Regular,False,Monthly Pass,Bank Transfer,Anthony Patrick,True,3.722016319407434,low,2025-06-24 16:34:57.941228,468.8565886305506,9.016472858279819,2025-03-16 12:33:13.357827,100 days 04:01:44.583401
353,100354,Low Income,True,Monthly Pass,Mobile App,Antonio Ferguson,False,5.11480292520546,low,2025-06-23 13:56:54.336449,464.7420267017383,8.93734666734112,2025-01-11 23:07:17.840351,162 days 14:49:36.496098
354,100355,Regular,False,Single Ride,Mobile App,Marco Larsen,True,15.250575158658032,medium,2025-06-23 02:23:30.401334,449.1063123392499,8.636659852677882,2024-10-28 00:46:33.147189,238 days 01:36:57.254145
355,100356,Low Income,True,Pay As You Go,Cash,Unknown,False,15.569785394334412,medium,2025-06-12 20:46:10.218217,445.1034722252181,8.55968215817727,2023-06-20 17:44:04.000265,723 days 03:02:06.217952
356,100357,Student,True,Single Ride,Cash,Jamie Kelly,False,3.597263041999412,low,2025-06-23 15:00:03.871719,484.4923803551031,9.31716116067506,2025-05-07 10:58:36.895602,47 days 04:01:26.976117
357,100358,Student,True,Monthly Pass,Cash,Jeff Torres,True,2.870066387256367,low,2025-06-08 22:16:27.884213,488.2948765126315,9.390286086781375,2022-09-02 09:56:10.770567,1010 days 12:20:17.113646
358,100359,Student,True,Single Ride,Cash,James Reed DVM,False,21.151654279005612,high,2025-06-09 01:26:46.852619,455.1078482966736,8.75207400570526,2022-08-14 12:40:39.419451,1029 days 12:46:07.433168
359,100360,Senior,True,Monthly Pass,Smartcard,Janice Jacobs,True,3.910657607512812,low,2025-07-06 02:23:36.714492,492.17067452968286,9.464820664032363,2022-11-16 08:08:14.664657,962 days 18:15:22.049835
360,100361,Low Income,True,Pay As You Go,Cash,Unknown,False,3.2448010429631804,low,2025-06-13 04:29:58.347612,495.01259227553476,9.519472928375668,2023-07-28 20:35:41.179683,685 days 07:54:17.167929
361,100362,Senior,True,Weekly Pass,Bank Transfer,Jason Spencer,True,14.233231609935533,medium,2025-06-21 10:11:45.110206,450.430196104374,8.662119155853345,2024-12-22 13:10:01.762247,180 days 21:01:43.347959
362,100363,Tourist,False,Single Ride,Smartcard,Michael Davila,False,18.2019784018515,medium,2025-06-10 04:48:57.730842,436.31877862337893,8.390745742757288,2023-05-19 14:39:58.158277,752 days 14:08:59.572565
363,100364,Senior,True,Single Ride,Bank Transfer,Micheal Moore,True,16.842198011445397,medium,2025-06-17 02:20:27.704679,436.94109596149616,8.402713383874927,2022-07-21 05:26:04.981556,1061 days 20:54:22.723123
364,100365,Student,True,Single Ride,Smartcard,Mr. Sergio Benitez,False,21.70176184301922,high,2025-06-08 16:02:34.186628,420.29648708096374,8.082624751556995,2023-05-25 13:51:38.126698,745 days 02:10:56.059930
365,100366,Senior,True,Pay As You Go,Bank Transfer,Michael Hill,True,15.443852112709992,medium,2025-06-22 19:41:12.997175,445.41641177229513,8.565700226390291,2024-09-30 09:04:50.489369,265 days 10:36:22.507806
366,100367,Regular,False,Single Ride,Mobile App,Lisa Avila,False,5.728843367202849,low,2025-06-30 13:26:24.388071,483.57213215200466,9.299464079846244,2023-06-22 04:35:32.399186,739 days 08:50:51.988885
367,100368,Student,True,Single Ride,Smartcard,Zachary Williams,False,14.8871554024146,medium,2025-06-26 15:21:23.002249,454.6843324569273,8.743929470325524,2023-09-20 05:22:09.940960,645 days 09:59:13.061289
368,100369,Tourist,False,Pay As You Go,Smartcard,Stephanie Ruiz,True,14.822136621639897,medium,2025-06-29 02:49:42.342252,468.101194456284,9.001946047236231,2023-04-23 02:06:56.042971,798 days 00:42:46.299281
369,100370,Tourist,False,Weekly Pass,Smartcard,Richard Ford,False,21.025086258496877,high,2025-07-03 03:27:01.993703,432.8541804901014,8.324118855578872,2025-03-30 09:45:33.001076,94 days 17:41:28.992627
370,100371,Student,True,Pay As You Go,Cash,Jacqueline Armstrong,False,22.69484221863157,high,2025-06-13 12:00:41.388488,425.61532755451344,8.184910145279105,2025-03-09 01:44:11.540680,96 days 10:16:29.847808
371,100372,Regular,False,Weekly Pass,Mobile App,Unknown,False,14.612711785403715,medium,2025-06-30 10:57:35.922669,461.8024209598298,8.880815787689034,2024-04-01 19:39:04.352712,454 days 15:18:31.569957
372,100373,Student,True,Single Ride,Bank Transfer,Sierra Briggs,False,5.6797268189024805,low,2025-07-03 10:54:49.132876,468.4861600387957,9.009349231515301,2024-03-25 17:21:00.719527,464 days 17:33:48.413349
373,100374,Senior,True,Monthly Pass,Smartcard,Monique Hernandez,True,21.08154493200729,high,2025-06-19 15:24:42.033389,429.40635016337137,8.25781442621868,2022-10-23 17:04:06.952550,969 days 22:20:35.080839
374,100375,Regular,False,Weekly Pass,Bank Transfer,Gabriela Campbell,True,5.833802388115036,low,2025-06-13 16:14:55.489094,459.9487086266036,8.84516747358853,2024-10-25 13:16:09.710055,231 days 02:58:45.779039
375,100376,Tourist,False,Pay As You Go,Mobile App,Benjamin Graham,False,6.0078995160790605,low,2025-06-20 13:45:00.595800,452.04127745406635,8.693101489501275,2023-12-16 09:12:10.831999,552 days 04:32:49.763801
